text,keyword
" 평소 영신은 조양은을  사나이중의 사나이로 흠모해 오고  있었다. 조양은이야
말로 불의나  굴종과는 정반대편에 선  정의와 용기의 화신이었다.  그가 그렇게 
생각하게 된 데는 충분한 이유가 있었다. 강자에게 그저 굴복하려 하지 않고, 남
들이 계란으로 바위치기라며 만류했던 선샤인호텔에서의 '전쟁'을 일방적인 승리
로 이끈 그야말로 힘을 제대로  쓴다 해서 저보다 약한 자들을 부당하게 괴롭히
는 것이  아니라, 약자를 억누르는 강자의  횡포를 가차없이 처단하는 파사현정, 
억강부약의 자세야말로 올바른 건달이 걸어야 할 길이라고 굳게 믿어 왔던 그였
다. 영신은 목숨을  바친다해도 아깝지 않을 선배를 만난 기쁨에  가슴이 터질것
만 같았다.",희망
"정 주영은 포드 회사와의 자동차 자동차 합작회사 설립계획을 본격적으로 
추진시키기로 하고 합작회사 설립의 가장 기본이 되는 투자비율을 일단  50
대 50으로 결정했다. 한국에 설립하는 합작회사의 투자비율을 반반으로  결
정했다는 사실은 그의 엄청난 양보를 뜻하는 것이기도 했다. 내가 주인  행
세를 하기 위해서는 투자비율을 최소한 51대 49로 하는  것이  원칙이었다. 
그러나 투자비율을 51대 49로 하고서는 포드 회사측에서 합작회사를 설립하
자는 제의에 귀도 빌리려고 하지 않았다. 그래서 그는 주인 행세야 누가 하
든지 한국에 세우는 합작 자동차공장은 결국 한국의 것이라는 대국적인  생
각을 했던 것이다. 투자비율이 정해지자 합작회사 설립교섭은 순조롭게  진
행되는 성싶었다. ",일상
"어라, 이 양반 좀 하네. 그러나-, 리에주 상인을 우습게 보다간 큰
 코 다치지요. 난 이번에는 가능한 한 불행한 표정을 지어 보였다.
   이럴 때에는 나의 선이 가는 얼굴 생김새나 아무리 햇빛을 많이 보
 고 뛰어다녀도 잘 타지 않는 얼굴색 같은 것이 한 몫 한다. 평상시에
 쓸데없는 놈들이 덤빌 때는…… 도움은 커녕 방해나 안되면 다행이지
 만 말이다. 내 이런 얼굴은 우리 동네 사람들이 눈빛에 반사되는  강
 한 햇빛 때문에 거의 얼굴빛이 거무스름한 것과는 굉장히 대조적이었
 다. 덕택에 효과는 더더욱 좋았다.
   거기다가 나는 내 특기인 장광설을 늘어놓기 시작했다.",유머
" 나는 뱃속에서부터 점원이자 상인이었음에 틀림없지만, 저놈의  배
 달 일만은 도무지 좋아지지가 않는다. 아, 정정하겠다. 여름에만  싫
 어한다. 나는 늘 물건을 사고서  자기 손으로 가져가지 않고  배달을
 시키는 놈들 중에 특히 봄, 여름, 가을에 그런 짓 하는 놈들을 증오
 했다(비가 추적추적 내리는 우기에는 말할 것도 없다!). 겨울에는 나
 나름대로 개발한 배달 방법이 있다. 물론, 배달이 싫어서 연구  끝에
 만들어낸 거지만.
   배달을 하려면 바람보다 빨리 - 어머니의 표현대로 - 달려야 하고,
 힘이 무지 좋거나 아니면 물건을 드는 요령이라도 좋아야 하며,  100
 여 권 이상의 책을 줄줄  외워야 한다는 전설속의 에제키엘만큼이나
 영리하게 배달 목록을 기억해야 한다. 물론 나는 이 세 가지에  있어
 서 우리 마을의 어느 가게 점원보다도 탁월하긴 하다.
   그러시니 하던 건 다 끝내고 가야지. 우리 어머닌 한 묶음에  약초
 를 너무 많이 묶으시는 경향이 있으시단 말씀이다.
",발랄
"18년간의 경험으로 나는 우리 어머니가 부르실 때엔 재깍 나타나는
 것이 좋다는 것을 알고 있다. 비록 아직도 언뜻 보면 처녀…는 좀 심
 하고 갓 결혼한 새댁 정도로  보이는 데는 손색없는 어머니지만,  십
 몇 년 여기서 장사하시는 동안 웬만한 동네 장사꾼들은 단번에  쥐어
 누르고도 남을 정도로 무시무시한 성격상의 변천을 겪으셨다고  한다
 (하긴, 변한 게 아니고 원래 그런 성격이었을지도 모른다. 나에게 묻
 지 말라. 나로서야 어디까지나 어머니의 주장에 근거하여 말했을  뿐
 이니까). 그러나 만일 어머니를 처음 만나는 누군가가, 어머니의  호
 리호리한 맵시와 아직도 상당히 고운 얼굴을 보고 어떻게 슬쩍  속여
 먹어도 되지 않을까, 하는 무모한 계획을 떠올린다면 나는 그 사람에
 대해 미리 심심한 애도의 뜻을 표할 참이다.",아련
"누가 이름만 들으면 우리가 나중에 생긴 가게고 사슴 잡화가  먼저
 생긴 가게인 줄 알겠지만, 그건 정말 천만의 말씀이다.
   우리가 상호를 달게 된 것도 다  저 사슴 잡화가 3년 전에  생겼던
 탓이다. 물론 간판은 우리가 나중에 달았는데, 그 전에 우리  가게에
 는 이름 같은 건 없었으니 이건 어쩔 수 없는 일이었다.
   간판 만드는 값도 꽤나 들었다. 우리 마을 목수 나스레트 씨는  이
 런 물건은 난생 처음 만들어본다고 말했다. 우리가 '큰'자가 하나 더
 붙는 통에 나무가 많이 들었다고 값은 더욱 비쌌다.
   가끔은 우아한 미소(?)를 지으시며 얼빠진 모험가들에게  바가지도
 씌우시는 어머니, 그러나 역시 어머니의 궁극적인 재능은 사슴  잡화
 쿠멘츠 씨를 다루시는 태도에서 여지없이 드러난다(당연히 쿠멘츠 씨
 는 우리를 전혀 경쟁사라고 생각하지 않고 있다). 나는 이 점에서 갈
 데 없는 장사꾼이신 우리 어머니를 매우 존경해마지 않고 있다.",고요
"요즘 내가 정말로 드는 의문은, 마브릴 족들이 그렇게까지  호전적
 이고 사납다는 이야기가 정말 사실이었는가 하는 점이다. 별과  검의 
 노래호를 타고 오는 동안 여러 사람을 사귀었지만, 떠들기  좋아하고 
 사람 좋은 도냐넨, 마치 고향의  구둣방 할아버지 같은 느낌인  늙은 
 선원 칼메르, 여전히 말이 없지만  꼼꼼하고 사려 깊은 그랭그와르, 
 바다에서 잘 나가는 선장이었으나 큰 배를 하나 침몰시킨 이후로  선
 장으로 써 주는 사람이 없어서 낡은 배를 사서는 강을 오르내리는 무
 역을 시작했다는 노련한 중년의 반야크 선장에 이르기까지 내가 전에 
 들은 마브릴의 정의에 맞아 보이는 사람은 하나도 없었다. 오히려 엉
 뚱하게도 가장 호전적인 사람은, 내 의견으로는 미르디네라고 할  수 
 있다. 어떤 점으로 호전적이냐 하면 바로 이런 식이다.
   ",신비
"유리카가 제안했고, 곧 우리는 근처 냇가의 나무 아래에 자리를 잡
 고 앉아서 앞서 마을에서 준비했던 점심 도시락을 펼쳤다.  땅콩버터
 와 치즈, 다진 쇠고기가 든 샌드위치를 순식간에 먹어치우고  냇물을
 떠 마셨다. 잠깐 쉬면서 주위를  둘러보는 동안 유리카는 뒤로  벌렁
 드러누워 버렸다. 약간 멀리 있는 듯이 들리는 그녀의 목소리가 말했
 다.",평화
"주아니가 '끔찍한 말 여행' 이라고  하는 데에는 다 이유가  있다.
 주아니는 땅의 종족답게 천둥처럼  온 사방으로 흔들리며,  벼락처럼
 쏜살같이 달려가는 말 위에서 심각한 소화 장애와 구토, 그리고 두통
 과 무기력증을 호소했다. 한 달이나 그렇게 여행하고 있었으니  이제
 는 어느 정도 익숙해질 법도 하련만, 처음만큼 심하지는 않아도 어쨌
 든 주아니는 말 위에서 가는 것을 아직까지도 끔찍하게 두려워했다.",쓸쓸
"산은 꽤 높았다. 꼭대기까지 올라갈 필요는 없었지만, 최소한 초소
 들이 보이지 않는 곳까지 올라갔다가 내려갈 필요는 있었다.  지도도
 없이 무작정 올라온 참이라 - 지도에는 아예 없는 산이란 말이다! 마
 치 유리카 두 번째 만났을 때의 이름없는 들판 생각이 나는군. 그 식
 으로 하자면 우린 지금 없는 산을 올라가고 있는 건가 …… - 이 산
 의 반대편 기슭이 가능한 한 세르무즈 안쪽으로 깊게 뻗어들어가  있
 기를 바라는 수밖에 도리가 없었다.",순수
"우리는 걸어가면서 앞으로의 계획을 정리했다. 일단 위에서 본  마
 브릴 병사들이 우리의 방법을 따라하려고 한다면…… 음, 아마  아무
 도 못 내려오겠지(마브릴 병사 15명, 눈벼랑을 굴러 전멸하다!).  그
 렇지 않고 그저 걷든지 뛰든지  해서 내려온대도 한 두 시간은  걸릴
 것이 분명해 보여서 일단 다음 마을까지 가면 쫓길 가능성은 별로 없
 다는 결론을 내렸다. 거기까지 가면  의심받을 필요야 없겠지. 어디
 이 나라라고 돌아다니는 여행자가 한 명도 없지는 않을 거 아냐.
   일단 가능한 한 번화한 도시를 찾아 요기를 하고, 이진즈 강이  있
 는 쪽을 알아내어서 강둑에서 적당한 배를 잡아타는 것이  급선무다.
 그것만 잘 되면 기분 좋게 강을 타고 세르무즈 깊숙이 들어갈  테니,
 그때부터는 안심해도 될 것 같다.",평화
"또한 셀 수 없는 격려와 질책의 메일, 메모를 보내주시어 제  메일
 함을 마비시켜 주신 수많은 분들께도 진심으로 감사드립니다(저는 메
 일함에 편지가 100통 이상 차면 정리하라는 메시지가 뜨고 정리할 때
 까지 새 편지를 못 본다는 사실을 이번에 처음으로 알았습니다. 길지 
 않은 통신 생활이라 아직까지 폭메의 쓴맛을 못본 탓인지.^^;)).  세
 월의 돌을 사랑해 주시는 모든 분들에게 보다 책임있는 모습을  보여
 드리지 못해 부끄러울 따름입니다. 몇 번이고 뭐라고 게시판에서  말
 을 꺼낼까도 생각했었지만, 글쟁이는 역시 글을 가지고 돌아오는  것
 이 진실로 보여야 할 태도라는  생각에, 글이 될 때까지  기다렸습니
 다. ",훈훈
"1627년, 즉 조선의 인조 임금 5년 뒤에  청나라가 된 후금의 침입으로 일어난 
전쟁 정묘호란과  그로부터 구 년이 지난  1636년 인조 14년 병자  십이월, 재차 
청 태종이 몸소 대병을 이끌고 쳐들어와 이듬해 정월 그믐날까지 한 달 남짓 두 
나라 사이에  엄청난 싸움이 벌어진  병자호란을 통하여, 조선인들이  포로 되어 
끌려간 숫자는 결코 적지 않았다. 더욱이나 싸움에 진 인조 임금이 세자와 함께, 
통곡 소리 낭자한  남한산성을 걸어 나와 한강  동편 나루터 삼전도에 이르러서
는, 항복하고, 청나라에 '성하의 맹' 예를  갖춘 굴욕의 병자호란이 끝난 다음, 청
군에 강제로 납치된  사람을 헤아려 보니 수만 명에 달하였다  하지만, 실제로는 
거의 오십만 명이나 되었다고 한다. 청나라 군대가  잡아 간 조선이 남녀노소 양
민들은 전리품으로 분류  관리하여, 누구든지 그 몸값인 속가를 내야만  풀어 주
었는데 그 때의 속가는  제일 싼 경우에 일인당 스물닷 냥  내지 서른 냥이었고, 
제일 비싼 경우는 일금 천오백 냥도 했지만,  대개는 백오십 냥에서 이백오십 냥 
정도였다. 물론 이 값을 좌우하는 것은 포로의 신분이었다. 이 점을 노려서 청군
들도 되도록 이면 돈을 많이  받을 수 있는 왕실의 종친이나 양반의 부녀자들을 
대량으로 잡아가려 했던  것이다. 그러나 길에서 잡혀 간 사람의  대부분은 아주 
가난한 백성들로 적은 속가조차 마련할 수 없는  처지여서, 자기를 찾으러 올 가
족을 기다리며 하냥 울고만  있었고, 막상 비싼 값을 치를 수  있는 사녀들은 더
러운 적병의 손아귀에서 순절하지 못한 채 살아 남은 오욕을 조상과 가문으로부
터 용서받기 어려운지라  집안 식구들이 데리러 오지 않는 경우도  많았으며, 본
인 자신들이 아예 자취를  드러내지 않아 아무도 모르는 경우 또한  많았다.  결
국 고향이라고 돌아가  보아야 청나라까지 끌려갔다 온  자신의 정절을 믿어 줄 
이 천지에 없을 것인즉,  스스로 깨끗함을 보이기 위하여 자결하거나, 아니면 문
중과 식구들에게,
""더럽혀진 죄인이라.""",심각
"푸석푸석한 흙먼지만 날리는 황량한 땅이 끝없이 이어지는 벌판에도 봄은 찾아오는지 여기저기서 푸르른 새싹들이 조금씩 피어나고 있었다. 사위는 점차 어둠에 잠겨들며 붉은 노을에 물들고 있었다. 둥루젠의 한 작은 촌락민들은 마을 옆 공터에 피워놓은 화톳불 주변에 둘러앉아 저녁 식사를 준비하고 있었다. 혹독한 겨울을 무사히 보내고, 만물이 소생하는 봄을 맞이해서인지 먹을 것은 별로 없었지만 촌락민들의 안색은 밝고 넉넉해 보였다. 화톳불에 걸려 있는 거대한 솥에는 그동안 비축해 두었던 얼마간의 고기와 나물을 아낌없이 넣고, 모든 촌락민들이 먹을 수 있을 정도로 많은 국을 끓이고 있었다. 부글부글 소리를 내며 끓는 국에서 퍼져 나오는 구수한 냄새는 촌락민들의 코를 사정없이 사로잡았다. 화기애애한 분위기에서 촌락민들이 저녁 식사를 맛있게 하던 어느 순간이 었다. 번쩍! 지상에서 약 3미터쯤 되는 공간에서 갑자기 눈을 뜨기도 힘들 정도로 밝은 빛이 뿜어져 나왔다. 촌락민들은 너무 놀라 넋을 잃고 그 빛을 바라봤다. 그런데 시간이 조금 흐르자 빛 모래 가운데에서 뭔가가 튀어나와 더 더욱 촌락민들의 눈을 휘둥그레지게 하였다. 빛 무리의 중심 부위가 시커멓게 변하기 시작하더니 둥그런 물체 두 개가 불쑥 튀어나오며 땅바닥으로 떨어진 것이다. 갑작스럽게 나타난 두 사람은 순식간에 균형을 잡으며 우아하게 착지했다. 일단 착지에 성공한 그들은 주변을 두리번 거리며 살펴보았다.",따뜻
